,Date,Department,Category,CustomerCode,Price,Quantity
384,2016-09-25,Kabobs,Chicken,CWM11331L8O,33.0,16.0
385,2017-03-18,Sides,Yogurt,CWM11331L8O,12.0,9.0
386,2015-02-25,Kabobs,Chicken,CWM11331L8O,33.0,14.0
387,2014-08-12,Sides,Yogurt,CWM11331L8O,12.0,21.0
388,2015-03-22,Entrees,Lamb Chops,CMU6606DNC,32.0,15.0
389,2015-05-17,Kabobs,Beef,CWM11331L8O,25.0,16.0
390,2014-05-25,Sides,Chips,CWM11331L8O,8.0,15.0
391,2017-03-08,Sides,Rice,CWM11331L8O,9.0,17.0
392,2015-11-05,Sides,Roll,CWM11331L8O,5.0,13.0
393,2016-03-06,Kabobs,Beef,CWM11331L8O,25.0,17.0
394,2015-02-01,Entrees,Beef and Broccoli,CWM11331L8O,37.0,13.0
395,2016-08-31,Sides,Roll,CWM11331L8O,5.0,6.0
396,2016-03-06,Entrees,Beef and Broccoli,CWM11331L8O,28.0,5.0
397,2015-01-29,Kabobs,Chicken,CWM11331L8O,33.0,15.0
398,2014-08-25,Entrees,Beef and Broccoli,CEE4984ZKL,26.0,15.0
399,2015-05-04,Kabobs,Chicken,CWM11331L8O,33.0,8.0
400,2014-09-30,Sides,Rice,CWM11331L8O,9.0,9.0
401,2015-07-23,Entrees,Lamb Chops,CWM11331L8O,37.0,1.0
402,2016-04-20,Kabobs,Beef,CWM11331L8O,28.0,16.0
403,2015-01-27,Sides,Yogurt,CWM11331L8O,12.0,19.0
404,2016-07-20,Kabobs,Chicken,CWM11331L8O,33.0,12.0
405,2014-08-14,Kabobs,Chicken,CWM11331L8O,33.0,9.0
406,2014-07-13,Kabobs,Lamb,CWM11331L8O,28.0,17.0
407,2015-05-23,Kabobs,Chicken,CWM11331L8O,33.0,19.0
408,2015-08-26,Sides,Roll,CWM11331L8O,5.0,21.0
409,2015-02-19,Kabobs,Chicken,CWM11331L8O,33.0,6.0
410,2014-04-13,Sides,Yogurt,CWM11331L8O,12.0,13.0
411,2016-01-26,Sides,Rice,CWM11331L8O,9.0,13.0
412,2014-03-13,Sides,Chips,CWM11331L8O,8.0,13.0
413,2014-04-10,Kabobs,Beef,CWM11331L8O,25.0,5.0
414,2014-05-06,Sides,Rice,CWM11331L8O,9.0,3.0
415,2015-04-27,Kabobs,Lamb,C1K661963X,28.0,14.0
416,2014-10-25,Kabobs,Beef,CWM11331L8O,25.0,8.0
417,2015-02-03,Kabobs,Chicken,C4E6258O45,33.0,14.0
419,2014-03-05,Kabobs,Beef,CWM11331L8O,25.0,7.0
420,2015-06-22,Kabobs,Chicken,CWM11331L8O,33.0,13.0
421,2015-04-08,Entrees,Beef and Broccoli,CWM11331L8O,14.0,8.0
422,2015-06-10,Kabobs,Beef,CWM11331L8O,25.0,9.0
423,2015-08-02,Kabobs,Beef,CWM11331L8O,25.0,14.0
424,2014-09-23,Sides,Roll,CWM11331L8O,5.0,23.0
425,2014-08-20,Entrees,Beef and Broccoli,CHF49525LU,25.0,8.0
426,2016-01-07,Kabobs,Lamb,CWM11331L8O,28.0,17.0
427,2014-04-23,Kabobs,Beef,CWM11331L8O,25.0,14.0
428,2014-03-19,Sides,Chips,CWM11331L8O,8.0,16.0
429,2014-02-18,Kabobs,Lamb,CWM11331L8O,28.0,5.0
430,2015-07-22,Entrees,Beef and Broccoli,CWM11331L8O,14.0,5.0
431,2014-05-17,Sides,Roll,CWM11331L8O,5.0,5.0
432,2016-12-21,Sides,Rice,CWM11331L8O,9.0,15.0
433,2016-10-02,Sides,Yogurt,CWM11331L8O,12.0,6.0
434,2015-05-13,Entrees,Beef and Broccoli,CWM11331L8O,19.0,13.0
435,2015-09-10,Entrees,Lamb Chops,CWM11331L8O,30.0,6.0
436,2014-06-04,Kabobs,Beef,CWM11331L8O,25.0,8.0
437,2016-04-05,Entrees,Beef and Broccoli,CWM11331L8O,19.0,16.0
438,2016-07-26,Kabobs,Chicken,CTJ9767P6N,33.0,13.0
439,2017-03-22,Kabobs,Beef,CWM11331L8O,28.0,9.0
440,2014-02-08,Entrees,Lamb Chops,CWM11331L8O,19.0,13.0
441,2014-09-11,Entrees,Lamb Chops,CWM11331L8O,38.0,11.0
442,2016-12-31,Sides,Rice,CWM11331L8O,9.0,21.0
443,2016-01-16,Kabobs,Beef,C5Y8661Q6Q,25.0,6.0
444,2016-09-05,Entrees,Lamb Chops,CWM11331L8O,9.0,8.0
445,2015-11-15,Sides,Rice,CWM11331L8O,9.0,6.0
446,2016-08-31,Kabobs,Lamb,CWM11331L8O,28.0,17.0
447,2014-12-11,Sides,Yogurt,CWM11331L8O,12.0,13.0
448,2014-07-01,Sides,Yogurt,CWM11331L8O,12.0,8.0
449,2017-03-14,Kabobs,Beef,CWM11331L8O,28.0,16.0
450,2014-06-15,Kabobs,Chicken,CWM11331L8O,33.0,18.0
451,2016-11-02,Sides,Rice,CWM11331L8O,9.0,7.0
452,2016-08-15,Kabobs,Chicken,C3R9881NFH,33.0,9.0
453,2016-01-18,Kabobs,Chicken,CWM11331L8O,33.0,14.0
454,2016-08-31,Entrees,Beef and Broccoli,CWM11331L8O,30.0,22.0
455,2015-07-21,Kabobs,Chicken,CWM11331L8O,33.0,15.0
456,2016-02-07,Kabobs,Chicken,CWM11331L8O,33.0,11.0
457,2014-10-07,Kabobs,Beef,CWM11331L8O,25.0,14.0
458,2015-04-07,Sides,Rice,CZN67242TK,9.0,7.0
459,2014-04-26,Sides,Yogurt,CWM11331L8O,12.0,7.0
460,2016-01-20,Kabobs,Chicken,CWM11331L8O,33.0,10.0
461,2015-11-11,Kabobs,Chicken,CWM11331L8O,33.0,16.0
462,2015-02-17,Sides,Yogurt,CWM11331L8O,12.0,15.0
463,2014-09-08,Kabobs,Chicken,CWM11331L8O,33.0,7.0
464,2014-10-15,Sides,Rice,CWM11331L8O,9.0,10.0
465,2017-02-08,Sides,Yogurt,CWM11331L8O,12.0,19.0
466,2015-03-16,Kabobs,Lamb,CO16560VNZ,28.0,4.0
467,2015-02-24,Kabobs,Beef,CWM11331L8O,25.0,9.0
468,2016-06-15,Kabobs,Beef,CWM11331L8O,28.0,1.0
469,2014-11-16,Entrees,Lamb Chops,CWM11331L8O,32.0,9.0
470,2015-01-17,Sides,Yogurt,CWM11331L8O,12.0,12.0
471,2016-09-18,Kabobs,Beef,C1Q10055L4R,28.0,8.0
472,2016-10-25,Kabobs,Chicken,CWM11331L8O,33.0,5.0
473,2015-01-13,Kabobs,Chicken,CWM11331L8O,22.47791994750656,12.0
474,2016-02-04,Kabobs,Lamb,CWM11331L8O,28.0,10.0
475,2016-08-09,Kabobs,Chicken,CWM11331L8O,33.0,11.0
476,2017-03-29,Kabobs,Chicken,CWM11331L8O,33.0,16.0
477,2015-05-13,Kabobs,Chicken,CWM11331L8O,33.0,13.0
478,2014-11-24,Kabobs,Beef,CWM11331L8O,25.0,19.0
479,2015-08-19,Kabobs,Beef,CWM11331L8O,25.0,4.0
480,2016-04-23,Kabobs,Beef,CWM11331L8O,28.0,6.0
481,2017-02-15,Entrees,Beef and Broccoli,CWM11331L8O,27.0,2.0
482,2014-10-22,Entrees,Lamb Chops,CWM11331L8O,16.0,15.0
483,2015-07-28,Sides,Roll,CWM11331L8O,5.0,16.0
484,2015-04-22,Sides,Yogurt,CWM11331L8O,12.0,12.0
485,2015-06-08,Kabobs,Beef,CRF7256TPC,25.0,12.0
486,2016-10-27,Kabobs,Beef,CWM11331L8O,28.0,12.0
487,2016-02-03,Kabobs,Lamb,CWM11331L8O,28.0,14.0
488,2015-02-14,Kabobs,Chicken,CWM11331L8O,22.47791994750656,14.0
489,2016-04-07,Kabobs,Beef,CWM11331L8O,25.0,21.0
490,2015-04-13,Kabobs,Lamb,CWM11331L8O,28.0,10.0
491,2016-12-27,Kabobs,Chicken,CWM11331L8O,33.0,16.0
492,2015-05-20,Kabobs,Beef,CMS7098JXU,25.0,18.0
493,2015-02-14,Kabobs,Beef,CWM11331L8O,25.0,20.0
494,2017-03-09,Entrees,Lamb Chops,CWM11331L8O,29.0,7.0
495,2015-11-29,Entrees,Beef and Broccoli,CWM11331L8O,26.0,23.0
496,2017-03-28,Entrees,Lamb Chops,CWM11331L8O,19.0,17.0
497,2014-05-14,Kabobs,Beef,CWM11331L8O,25.0,19.0
498,2014-10-01,Kabobs,Beef,CWM11331L8O,25.0,8.0
499,2017-03-29,Sides,Yogurt,CWM11331L8O,12.0,9.0
500,2017-02-16,Sides,Yogurt,CWM11331L8O,12.0,10.0
501,2014-07-27,Entrees,Lamb Chops,CWM11331L8O,19.0,19.0
502,2014-05-12,Kabobs,Chicken,C3W3931YHV,33.0,13.0
503,2015-12-16,Kabobs,Chicken,CWM11331L8O,33.0,16.0
504,2016-08-04,Kabobs,Chicken,CGA983713S,33.0,15.0
505,2016-06-25,Kabobs,Lamb,CWM11331L8O,28.0,13.0
506,2014-01-15,Sides,Yogurt,CWM11331L8O,12.0,7.0
507,2015-12-07,Kabobs,Chicken,CWM11331L8O,33.0,7.0
508,2015-10-25,Entrees,Lamb Chops,CWM11331L8O,28.0,11.0
509,2014-06-25,Kabobs,Lamb,CWM11331L8O,28.0,3.0
510,2015-08-22,Kabobs,Lamb,CWM11331L8O,28.0,16.0
511,2015-04-01,Kabobs,Pork,CWM11331L8O,28.0,15.0
512,2014-02-12,Kabobs,Chicken,CWM11331L8O,33.0,5.0
513,2015-06-28,Sides,Yogurt,CWM11331L8O,12.0,15.0
514,2014-11-16,Sides,Rice,CWM11331L8O,9.0,13.0
515,2016-06-05,Kabobs,Chicken,CWM11331L8O,33.0,17.0
516,2014-05-08,Kabobs,Chicken,CWM11331L8O,33.0,16.0
517,2014-01-19,Sides,Rice,CWM11331L8O,9.0,13.0
518,2014-06-24,Sides,Yogurt,CWM11331L8O,12.0,15.0
519,2015-09-03,Kabobs,Beef,CWM11331L8O,25.0,11.0
520,2014-03-18,Entrees,Lamb Chops,CWM11331L8O,30.0,15.0
521,2015-03-15,Sides,Yogurt,CWM11331L8O,12.0,12.0
522,2015-11-05,Sides,Rice,CWM11331L8O,9.0,5.0
523,2014-07-16,Kabobs,Beef,CWM11331L8O,25.0,18.0
524,2016-02-17,Kabobs,Chicken,CWM11331L8O,33.0,21.0
525,2014-07-23,Sides,Roll,CAM4722Z2Z,5.0,20.0
526,2016-02-13,Sides,Rice,CWM11331L8O,9.0,9.0
527,2016-06-16,Kabobs,Lamb,CWM11331L8O,28.0,9.0
528,2016-09-28,Kabobs,Beef,CWM11331L8O,28.0,14.0
529,2015-02-19,Kabobs,Lamb,CWM11331L8O,28.0,3.0
530,2015-08-27,Kabobs,Beef,CWM11331L8O,25.0,14.0
531,2014-03-06,Entrees,Lamb Chops,CWM11331L8O,35.0,12.0
532,2015-01-21,Sides,Yogurt,CWM11331L8O,12.0,10.0
533,2016-10-12,Kabobs,Chicken,CWM11331L8O,33.0,10.0
534,2015-02-04,Kabobs,Beef,CWM11331L8O,25.0,7.0
535,2014-10-15,Kabobs,Chicken,CWM11331L8O,33.0,15.0
536,2016-04-25,Kabobs,Chicken,CWM11331L8O,33.0,15.0
537,2015-12-03,Sides,Yogurt,CWM11331L8O,12.0,6.0
538,2014-12-17,Kabobs,Chicken,CWM11331L8O,33.0,15.0
539,2014-12-22,Kabobs,Chicken,CWM11331L8O,33.0,9.0
540,2014-04-22,Kabobs,Beef,CWM11331L8O,25.0,13.0
541,2017-03-28,Sides,Rice,CWM11331L8O,9.0,5.0
542,2014-11-11,Kabobs,Chicken,CWM11331L8O,33.0,19.0
543,2014-08-21,Kabobs,Lamb,CWM11331L8O,28.0,2.0
544,2014-06-16,Sides,Yogurt,CWM11331L8O,12.0,15.0
545,2016-12-19,Entrees,Lamb Chops,CWM11331L8O,28.0,11.0
546,2015-08-17,Entrees,Lamb Chops,CWM11331L8O,23.0,17.0
547,2015-01-18,Kabobs,Beef,CWM11331L8O,25.0,9.0
548,2016-05-11,Kabobs,Lamb,CWM11331L8O,28.0,7.0
549,2015-04-15,Kabobs,Lamb,CWM11331L8O,28.0,1.0
550,2016-06-14,Kabobs,Chicken,CWM11331L8O,33.0,8.0
551,2014-08-07,Kabobs,Chicken,CWM11331L8O,33.0,10.0
552,2014-05-12,Kabobs,Chicken,CWM11331L8O,33.0,3.0
553,2014-03-20,Kabobs,Chicken,CWM11331L8O,33.0,12.0
554,2014-06-12,Kabobs,Chicken,CAT115185LV,33.0,12.0
555,2014-04-16,Sides,Yogurt,CWM11331L8O,12.0,6.0
556,2015-07-15,Kabobs,Beef,CWM11331L8O,25.0,5.0
557,2014-04-30,Sides,Yogurt,CWM11331L8O,12.0,20.0
558,2014-12-10,Sides,Yogurt,CWM11331L8O,12.0,12.0
559,2016-09-22,Sides,Yogurt,CWM11331L8O,12.0,15.0
560,2015-05-14,Entrees,Beef and Broccoli,CWM11331L8O,27.0,10.0
561,2016-04-20,Kabobs,Beef,CWM11331L8O,28.0,9.0
562,2016-04-16,Kabobs,Pork,CWM11331L8O,29.0,16.0
563,2015-06-04,Sides,Yogurt,CWM11331L8O,12.0,6.0
564,2014-02-02,Kabobs,Chicken,C5V2865YA3,33.0,4.0
565,2014-09-22,Entrees,Lamb Chops,CWM11331L8O,32.0,16.0
566,2017-03-16,Kabobs,Chicken,CWM11331L8O,33.0,13.0
567,2016-11-14,Sides,Rice,CWM11331L8O,9.0,15.0
568,2014-12-03,Sides,Rice,CWM11331L8O,9.0,2.0
569,2014-01-11,Kabobs,Chicken,CWM11331L8O,33.0,2.0
570,2014-01-18,Kabobs,Lamb,CWM11331L8O,28.0,17.0
571,2014-12-29,Sides,Rice,CT26023FU1,9.0,15.0
572,2014-03-26,Kabobs,Chicken,CWM11331L8O,33.0,9.0
573,2015-05-13,Kabobs,Beef,CWM11331L8O,22.47791994750656,21.0
574,2014-11-22,Entrees,Lamb Chops,CSV5783K2L,17.0,5.0
575,2014-04-17,Kabobs,Chicken,CWM11331L8O,33.0,9.0
576,2014-06-26,Kabobs,Beef,C2U4460NXS,25.0,9.0
577,2014-10-27,Sides,Rice,CWM11331L8O,9.0,8.0
578,2015-03-09,Kabobs,Chicken,CWM11331L8O,33.0,4.0
579,2015-01-22,Sides,Chips,CWM11331L8O,8.0,15.0
580,2015-09-17,Kabobs,Chicken,CWM11331L8O,33.0,11.0
581,2014-01-29,Kabobs,Chicken,CWM11331L8O,33.0,5.0
582,2014-08-24,Sides,Yogurt,CWM11331L8O,12.0,16.0
583,2016-10-17,Kabobs,Lamb,CWM11331L8O,28.0,2.0
584,2016-11-19,Kabobs,Chicken,CWM11331L8O,33.0,20.0
585,2014-05-18,Sides,Yogurt,CWM11331L8O,12.0,16.0
586,2015-07-30,Kabobs,Beef,CWM11331L8O,25.0,3.0
587,2015-07-13,Sides,Yogurt,CWM11331L8O,12.0,9.0
588,2015-06-10,Sides,Yogurt,CWM11331L8O,12.0,12.0
589,2014-12-09,Sides,Yogurt,CWM11331L8O,12.0,11.0
590,2014-06-18,Kabobs,Beef,CWM11331L8O,25.0,14.0
591,2015-11-05,Kabobs,Chicken,CWM11331L8O,33.0,4.0
592,2016-02-24,Kabobs,Chicken,CWM11331L8O,33.0,3.0
593,2014-05-14,Kabobs,Chicken,CWM11331L8O,33.0,14.0
594,2015-07-04,Sides,Roll,CMR74825BV,5.0,19.0
595,2016-06-04,Kabobs,Chicken,CWM11331L8O,33.0,10.0
596,2014-08-10,Sides,Roll,CWM11331L8O,5.0,7.0
597,2014-07-13,Kabobs,Beef,CWM11331L8O,25.0,18.0
598,2016-09-20,Kabobs,Chicken,CWM11331L8O,33.0,10.0
599,2015-01-28,Entrees,Beef and Broccoli,CWM11331L8O,26.0,5.0
600,2016-12-07,Sides,Yogurt,CBJ30583OQ,12.0,19.0
601,2014-10-14,Kabobs,Chicken,CWM11331L8O,33.0,6.0
602,2014-11-05,Sides,Rice,CWM11331L8O,9.0,14.0
603,2015-09-12,Kabobs,Chicken,CWM11331L8O,33.0,16.0
604,2015-04-21,Kabobs,Chicken,CWM11331L8O,33.0,19.0
605,2015-10-28,Kabobs,Beef,CW482710RG,25.0,12.0
606,2015-09-14,Kabobs,Chicken,CWM11331L8O,33.0,6.0
607,2014-11-12,Kabobs,Beef,CWM11331L8O,25.0,12.0
608,2017-02-21,Kabobs,Beef,CWM11331L8O,28.0,14.0
609,2016-04-26,Sides,Rice,CWM11331L8O,9.0,6.0
610,2014-10-06,Sides,Yogurt,CWM11331L8O,12.0,11.0
611,2014-07-27,Kabobs,Beef,CWM11331L8O,25.0,5.0
612,2015-05-12,Kabobs,Lamb,CWM11331L8O,28.0,15.0
613,2015-05-09,Entrees,Lamb Chops,CDW2541LB9,30.0,20.0
614,2015-11-03,Kabobs,Chicken,CWM11331L8O,33.0,15.0
615,2014-03-06,Kabobs,Lamb,CVP3271F30,28.0,8.0
616,2015-07-01,Kabobs,Lamb,CWM11331L8O,28.0,12.0
617,2014-04-02,Kabobs,Pork,CWM11331L8O,28.0,5.0
618,2015-03-21,Sides,Yogurt,CWM11331L8O,12.0,14.0
619,2017-02-22,Sides,Yogurt,CWM11331L8O,12.0,13.0
620,2017-02-02,Sides,Roll,CWM11331L8O,5.0,21.0
621,2014-11-20,Sides,Yogurt,CWM11331L8O,12.0,5.0
622,2016-09-03,Kabobs,Beef,CWM11331L8O,28.0,9.0
623,2014-04-09,Sides,Yogurt,CWM11331L8O,12.0,16.0
624,2017-03-25,Kabobs,Beef,C6I11055OLX,28.0,4.0
625,2017-02-15,Kabobs,Beef,CWM11331L8O,28.0,12.0
626,2016-11-12,Entrees,Lamb Chops,CWM11331L8O,28.0,17.0
627,2016-03-31,Sides,Yogurt,CXK9069SKC,12.0,13.0
628,2015-06-16,Entrees,Lamb Chops,CWM11331L8O,32.0,11.0
629,2015-07-25,Sides,Yogurt,CWM11331L8O,12.0,16.0
630,2015-06-01,Sides,Yogurt,CWM11331L8O,12.0,8.0
631,2014-11-08,Entrees,Beef and Broccoli,CWM11331L8O,30.0,10.0
632,2014-01-05,Kabobs,Lamb,CWM11331L8O,28.0,12.0
633,2014-05-01,Entrees,Lamb Chops,CUP3825MCL,39.0,3.0
634,2015-05-28,Entrees,Lamb Chops,CWM11331L8O,24.0,15.0
635,2014-11-06,Sides,Rice,CWM11331L8O,9.0,18.0
636,2016-06-22,Kabobs,Chicken,CWM11331L8O,33.0,14.0
637,2016-02-23,Kabobs,Lamb,CWM11331L8O,28.0,14.0
638,2015-07-14,Kabobs,Chicken,CWM11331L8O,33.0,8.0
639,2015-01-13,Kabobs,Chicken,CWM11331L8O,33.0,16.0
640,2016-08-28,Kabobs,Chicken,CWM11331L8O,33.0,15.0
641,2016-06-23,Kabobs,Beef,CWM11331L8O,28.0,11.0
642,2014-04-06,Kabobs,Chicken,CWM11331L8O,33.0,15.0
643,2014-09-16,Kabobs,Chicken,CWM11331L8O,33.0,11.0
644,2015-07-18,Kabobs,Chicken,CWM11331L8O,33.0,14.0
645,2014-05-01,Sides,Rice,CWM11331L8O,9.0,10.0
646,2014-04-09,Kabobs,Lamb,CWM11331L8O,28.0,14.0
647,2015-09-15,Sides,Yogurt,CWM11331L8O,12.0,5.0
648,2017-01-14,Sides,Yogurt,CWQ106391XQ,12.0,1.0
649,2016-09-08,Kabobs,Beef,CWM11331L8O,28.0,6.0
650,2015-03-15,Kabobs,Chicken,CWM11331L8O,33.0,9.0
651,2014-11-12,Sides,Rice,CWM11331L8O,9.0,14.0
652,2014-07-24,Kabobs,Beef,CWM11331L8O,22.47791994750656,11.0
653,2017-01-25,Kabobs,Beef,CWM11331L8O,28.0,14.0
654,2016-05-22,Sides,Chips,CPF9349IOY,8.0,13.0
655,2017-02-23,Entrees,Lamb Chops,CWM11331L8O,32.0,19.0
656,2017-03-16,Sides,Yogurt,CWM11331L8O,12.0,18.0
657,2014-02-15,Kabobs,Beef,CWM11331L8O,25.0,8.0
658,2014-10-12,Kabobs,Chicken,CWM11331L8O,33.0,14.0
659,2016-10-13,Sides,Rice,CWM11331L8O,9.0,11.0
660,2017-03-29,Kabobs,Chicken,CWM11331L8O,33.0,13.0
661,2016-04-26,Sides,Yogurt,CWM11331L8O,12.0,8.0
662,2014-07-23,Kabobs,Chicken,CWM11331L8O,33.0,15.0
663,2014-06-12,Kabobs,Lamb,CWM11331L8O,28.0,10.0
664,2014-12-07,Kabobs,Beef,CWM11331L8O,25.0,6.0
665,2014-03-01,Entrees,Lamb Chops,CWM11331L8O,27.0,2.0
666,2014-07-24,Kabobs,Chicken,CWM11331L8O,33.0,11.0
667,2015-11-12,Sides,Yogurt,CWM11331L8O,12.0,4.0
668,2014-09-28,Kabobs,Chicken,CWM11331L8O,33.0,15.0
669,2014-06-02,Sides,Rice,C9D4207FBT,9.0,7.0
670,2017-01-07,Kabobs,Lamb,CWM11331L8O,30.0,12.0
671,2015-07-04,Entrees,Lamb Chops,CWM11331L8O,16.0,17.0
672,2016-05-25,Kabobs,Beef,CWM11331L8O,28.0,15.0
673,2014-12-02,Sides,Yogurt,CWM11331L8O,12.0,22.0
674,2014-04-22,Entrees,Lamb Chops,CWM11331L8O,42.0,10.0
675,2016-01-31,Kabobs,Beef,CWM11331L8O,25.0,14.0
676,2015-05-23,Kabobs,Lamb,CWM11331L8O,28.0,18.0
677,2016-01-28,Kabobs,Chicken,CWM11331L8O,33.0,10.0
678,2014-03-02,Kabobs,Chicken,CWM11331L8O,33.0,17.0
679,2014-10-15,Kabobs,Beef,CWM11331L8O,25.0,19.0
680,2016-07-03,Kabobs,Chicken,CWM11331L8O,33.0,7.0
681,2014-05-01,Entrees,Beef and Broccoli,CGA38266G5,15.0,15.0
682,2015-12-16,Sides,Yogurt,CWM11331L8O,12.0,16.0
683,2014-02-17,Kabobs,Pork,CWM11331L8O,28.0,5.0
684,2015-06-24,Sides,Yogurt,CWM11331L8O,12.0,10.0
685,2016-07-31,Entrees,Lamb Chops,CNA11255S75,28.0,8.0
686,2015-12-14,Kabobs,Chicken,CWM11331L8O,33.0,6.0
687,2015-01-11,Kabobs,Beef,CWM11331L8O,25.0,12.0
688,2014-04-02,Sides,Yogurt,CWM11331L8O,12.0,17.0
689,2014-04-27,Entrees,Lamb Chops,C6Y11478704,30.0,1.0
690,2014-05-29,Kabobs,Pork,CWM11331L8O,28.0,10.0
691,2017-02-28,Sides,Roll,CWM11331L8O,5.0,19.0
692,2016-09-22,Entrees,Lamb Chops,CWM11331L8O,15.0,14.0
693,2016-01-07,Kabobs,Beef,CWM11331L8O,25.0,12.0
694,2015-04-19,Sides,Yogurt,CWM11331L8O,12.0,6.0
695,2015-10-12,Sides,Roll,CWM11331L8O,5.0,2.0
696,2014-05-31,Sides,Yogurt,CWM11331L8O,12.0,15.0
697,2017-02-02,Sides,Yogurt,CWM11331L8O,12.0,19.0
698,2016-03-30,Sides,Chips,CWM11331L8O,8.0,2.0
699,2016-05-14,Sides,Yogurt,CWM11331L8O,12.0,13.0
700,2014-05-24,Kabobs,Chicken,CWM11331L8O,33.0,1.0
701,2017-02-16,Kabobs,Pork,CWM11331L8O,29.0,4.0
702,2016-09-08,Entrees,Lamb Chops,CWM11331L8O,29.0,16.0
703,2016-05-18,Sides,Yogurt,CWM11331L8O,12.0,14.0
704,2016-05-08,Sides,Yogurt,CWM11331L8O,12.0,7.0
705,2014-03-17,Sides,Yogurt,CWM11331L8O,12.0,12.0
706,2016-08-25,Kabobs,Pork,CWM11331L8O,29.0,14.0
707,2014-10-26,Kabobs,Chicken,CWM11331L8O,33.0,8.0
708,2014-09-24,Sides,Yogurt,CWM11331L8O,12.0,8.0
709,2015-02-15,Kabobs,Chicken,CWM11331L8O,33.0,16.0
710,2015-09-05,Entrees,Lamb Chops,CWM11331L8O,34.0,19.0
711,2014-10-15,Entrees,Beef and Broccoli,CWM11331L8O,36.0,11.0
712,2016-05-15,Kabobs,Lamb,CWM11331L8O,28.0,5.0
713,2016-07-07,Sides,Yogurt,CWM11331L8O,12.0,10.0
714,2014-11-27,Kabobs,Chicken,CLT3170GAN,33.0,17.0
715,2014-02-02,Kabobs,Beef,CWM11331L8O,25.0,12.0
716,2016-06-22,Kabobs,Chicken,CWM11331L8O,33.0,11.0
717,2016-01-12,Kabobs,Chicken,CWM11331L8O,33.0,7.0
718,2014-08-19,Kabobs,Pork,CWM11331L8O,28.0,14.0
719,2014-08-11,Kabobs,Chicken,CWM11331L8O,33.0,12.0
720,2015-03-16,Sides,Yogurt,CTT11559DCQ,12.0,7.0
721,2017-01-07,Entrees,Beef and Broccoli,CWM11331L8O,28.0,12.0
722,2016-06-16,Kabobs,Beef,CWM11331L8O,28.0,5.0
723,2014-07-14,Sides,Rice,CWM11331L8O,9.0,17.0
724,2014-02-10,Kabobs,Chicken,CWM11331L8O,33.0,7.0
725,2014-03-26,Kabobs,Lamb,CWM11331L8O,28.0,14.0
726,2014-06-25,Entrees,Beef and Broccoli,CWM11331L8O,19.0,18.0
727,2014-01-30,Kabobs,Chicken,CWM11331L8O,33.0,9.0
728,2014-10-12,Sides,Roll,CWM11331L8O,5.0,14.0
729,2015-09-07,Kabobs,Beef,CWM11331L8O,25.0,17.0
730,2015-04-29,Entrees,Beef and Broccoli,CJL6901Z51,26.0,7.0
731,2016-12-05,Kabobs,Chicken,CWM11331L8O,33.0,15.0
732,2014-02-23,Kabobs,Beef,CWM11331L8O,25.0,10.0
733,2015-07-14,Sides,Yogurt,CWM11331L8O,12.0,18.0
734,2017-02-11,Sides,Yogurt,CWM11331L8O,12.0,8.0
735,2015-08-01,Sides,Yogurt,CWM11331L8O,12.0,6.0
736,2016-07-21,Sides,Yogurt,CWM11331L8O,12.0,4.0
737,2015-06-01,Kabobs,Chicken,CWM11331L8O,33.0,9.0
738,2014-05-07,Entrees,Beef and Broccoli,CWM11331L8O,16.0,10.0
739,2015-05-27,Sides,Yogurt,CWM11331L8O,12.0,8.0
740,2014-12-07,Entrees,Beef and Broccoli,CWM11331L8O,26.0,13.0
741,2014-05-03,Kabobs,Chicken,CWM11331L8O,33.0,15.0
742,2017-03-02,Sides,Yogurt,CWM11331L8O,12.0,16.0
743,2014-05-10,Sides,Yogurt,C69391123D,12.0,14.0
744,2016-01-20,Kabobs,Chicken,CWM11331L8O,33.0,15.0
745,2016-03-20,Kabobs,Chicken,CWM11331L8O,33.0,17.0
746,2017-02-15,Sides,Chips,CWM11331L8O,8.0,12.0
747,2014-11-02,Kabobs,Lamb,CWM11331L8O,28.0,16.0
748,2015-11-04,Sides,Yogurt,CWM11331L8O,12.0,6.0
749,2015-01-03,Sides,Yogurt,CWM11331L8O,12.0,10.0
750,2014-03-24,Kabobs,Chicken,CWM11331L8O,33.0,10.0
751,2017-01-11,Entrees,Lamb Chops,CWM11331L8O,46.0,5.0
752,2015-09-27,Kabobs,Beef,CWM11331L8O,25.0,11.0
753,2015-04-02,Kabobs,Beef,CWM11331L8O,25.0,13.0
754,2016-03-27,Kabobs,Chicken,CWM11331L8O,33.0,14.0
755,2016-02-24,Sides,Rice,CWM11331L8O,9.0,15.0
756,2014-10-29,Sides,Yogurt,C8Q2941IRH,12.0,12.0
757,2014-08-03,Sides,Yogurt,CWM11331L8O,12.0,10.0
758,2016-08-28,Kabobs,Chicken,CWM11331L8O,33.0,16.0
759,2017-03-29,Sides,Chips,CWM11331L8O,8.0,14.0
760,2014-07-23,Kabobs,Beef,CWM11331L8O,25.0,7.0
761,2016-11-09,Sides,Yogurt,CWM11331L8O,12.0,9.0
762,2014-11-16,Sides,Yogurt,CWM11331L8O,12.0,7.0
763,2016-05-22,Kabobs,Chicken,CWM11331L8O,33.0,13.0
764,2014-06-16,Entrees,Beef and Broccoli,CWM11331L8O,17.0,12.0
765,2017-02-28,Kabobs,Chicken,CWM11331L8O,33.0,11.0
